FC Barreirense,Academica De Coimbra,1940-02-18,2,0
Os Belenenses,Leixoes SC,1940-02-18,9,0
Carcavelinhos FC,Academico do Porto,1940-02-18,3,2
Vitoria Setubal,Sl Benfica,1940-02-18,0,3
FC Porto,Sporting CP,1940-02-18,4,2
Leixoes SC,Academica De Coimbra,1940-02-25,3,3
Academico do Porto,Os Belenenses,1940-02-25,2,3
Sporting CP,Vitoria Setubal,1940-02-25,12,0
FC Barreirense,FC Porto,1940-02-25,2,3
Carcavelinhos FC,Sl Benfica,1940-02-25,1,3
Academica De Coimbra,Os Belenenses,1940-03-03,2,2
Carcavelinhos FC,FC Porto,1940-03-03,2,3
Vitoria Setubal,Leixoes SC,1940-03-03,1,1
Academico do Porto,FC Barreirense,1940-03-03,0,1
Sl Benfica,Sporting CP,1940-03-03,1,3
Sporting CP,Carcavelinhos FC,1940-03-10,4,0
Academico do Porto,Leixoes SC,1940-03-10,0,0
Os Belenenses,FC Porto,1940-03-10,0,1
Academica De Coimbra,Vitoria Setubal,1940-03-10,5,0
FC Barreirense,Sl Benfica,1940-03-10,0,1
Academica De Coimbra,Academico do Porto,1940-03-17,5,2
Carcavelinhos FC,Leixoes SC,1940-03-17,5,2
Vitoria Setubal,Os Belenenses,1940-03-17,0,1
FC Porto,Sl Benfica,1940-03-17,4,2
Sporting CP,FC Barreirense,1940-03-17,7,3
Sporting CP,Os Belenenses,1940-03-21,4,1
Sporting CP,Academica De Coimbra,1940-03-24,6,1
Academico do Porto,Sl Benfica,1940-03-24,1,5
Carcavelinhos FC,Os Belenenses,1940-03-24,1,5
FC Barreirense,Leixoes SC,1940-03-24,4,1
Vitoria Setubal,FC Porto,1940-03-24,0,4
Academica De Coimbra,Sl Benfica,1940-03-31,5,4
FC Barreirense,Os Belenenses,1940-03-31,2,2
Carcavelinhos FC,Vitoria Setubal,1940-03-31,0,0
FC Porto,Leixoes SC,1940-03-31,5,1
Sporting CP,Academico do Porto,1940-03-31,11,2
Carcavelinhos FC,Academica De Coimbra,1940-04-03,0,4
Academica De Coimbra,Carcavelinhos FC,1940-04-07,2,2
FC Barreirense,Vitoria Setubal,1940-04-07,3,1
